,text,question_score,adjusted_question_score,from_bot,_created
2530,I was watching _invalid_key_ today. What do you think? _invalid_key_,,,True,2016-08-29 16:25:37
2531,Show me a video,100.0,100.0,False,2016-08-29 16:25:37
2532,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:27:02
2533,Do you like sam,24.0,100.0,False,2016-08-29 16:27:02
2534,I was watching _invalid_key_ today. What do you think? _invalid_key_,,,True,2016-08-29 16:27:02
2535,Show me a video,100.0,100.0,False,2016-08-29 16:27:02
2536,I was watching _invalid_key_ today. What do you think? _invalid_key_,,,True,2016-08-29 16:27:37
2537,Show me a video,100.0,100.0,False,2016-08-29 16:27:37
2538,I was watching 1 today. What do you think? x4cflmh,,,True,2016-08-29 16:28:00
2539,Show me a video,100.0,100.0,False,2016-08-29 16:28:00
2540,I was watching Foot - L1 - Monaco : Germain «Un super mois d'août» today. What do you think? x49eskb,,,True,2016-08-29 16:29:29
2541,Show me a video,100.0,100.0,False,2016-08-29 16:29:29
2542,I was watching hunteradz live today. What do you think? x49eskb,,,True,2016-08-29 16:29:39
2543,Show me a video,100.0,100.0,False,2016-08-29 16:29:39
2544,I was watching Özel Minecraft videosu today. What do you think? x4lf4xy,,,True,2016-08-29 16:29:40
2545,Show me a video,100.0,100.0,False,2016-08-29 16:29:40
2546,I was watching Steff! today. What do you think? x491484,,,True,2016-08-29 16:30:47
2547,Show me a video,100.0,100.0,False,2016-08-29 16:30:47
2548,I was watching hunteradz live today. What do you think? x4n2gg0,,,True,2016-08-29 16:31:38
2549,Show me a video,100.0,100.0,False,2016-08-29 16:31:38
2550,I was watching Steff! today. What do you think? x4qopu3,,,True,2016-08-29 16:32:41
2551,Show me a video,100.0,100.0,False,2016-08-29 16:32:41
2552,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:33:55
2553,Do you like Devin?,51.0,100.0,False,2016-08-29 16:33:55
2554,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:34:19
2555,Why is Devin wearing a cap?,45.0,100.0,False,2016-08-29 16:34:19
2556,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:34:59
2557,What's the best video on Dailymotion?,48.0,85.0,False,2016-08-29 16:34:59
2558,Great thanks,67.0,67.0,False,2016-08-29 16:41:33
2559,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:41:33
2560,Is Sam cool?,50.0,100.0,False,2016-08-29 16:41:33
2561,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:41:41
2562,"That's helpful, thank you so much!",43.0,100.0,False,2016-08-29 16:41:41
2563,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:41:47
2564,That's helpful,44.0,100.0,False,2016-08-29 16:41:47
2565,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:41:52
2566,Great that helped!,36.0,100.0,False,2016-08-29 16:41:52
2567,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:42:06
2568,Great - cheers Baily!,38.0,100.0,False,2016-08-29 16:42:06
2569,You are welcome 😉,,,True,2016-08-29 16:42:17
2570,Thanks!!!,80.0,80.0,False,2016-08-29 16:42:17
2571,I was watching 1 today. What do you think? x4qp1py,,,True,2016-08-29 16:44:23
2572,Show me a video!,97.0,97.0,False,2016-08-29 16:44:23
2573,Its great,71.0,71.0,False,2016-08-29 16:45:31
2574,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:45:36
2575,Love it,35.0,100.0,False,2016-08-29 16:45:36
2576,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:45:42
2577,Hate it,61.0,100.0,False,2016-08-29 16:45:42
2578,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:45:46
2579,Its not funny,48.0,100.0,False,2016-08-29 16:45:46
2580,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:45:48
2581,Its OK,50.0,100.0,False,2016-08-29 16:45:48
2582,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:45:55
2583,That's hilarious,22.0,100.0,False,2016-08-29 16:45:55
2584,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:46:00
2585,That's fun,59.0,100.0,False,2016-08-29 16:46:00
2586,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:46:03
2587,Fun,38.0,100.0,False,2016-08-29 16:46:03
2588,Haha,100.0,100.0,False,2016-08-29 16:46:06
2589,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:46:15
2590,Don't troll me,38.0,100.0,False,2016-08-29 16:46:15
2591,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:46:24
2592,Are you kidding me?,31.0,100.0,False,2016-08-29 16:46:24
2593,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:46:40
2594,Boooooring,64.0,100.0,False,2016-08-29 16:46:40
2595,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:46:54
2596,Yay super!,31.0,100.0,False,2016-08-29 16:46:54
2597,Anytime. 👍,,,True,2016-08-29 16:46:57
2598,Yay thanks!,71.0,71.0,False,2016-08-29 16:46:57
2599,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:47:09
2600,Danke,50.0,100.0,False,2016-08-29 16:47:09
2601,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:47:10
2602,Merci,29.0,100.0,False,2016-08-29 16:47:10
2603,You are welcome.,,,True,2016-08-29 16:47:14
2604,Tak,67.0,67.0,False,2016-08-29 16:47:14
2605,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:48:05
2606,Are you master Yoda?,48.0,100.0,False,2016-08-29 16:48:05
2607,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:48:13
2608,Are you a padawan?,47.0,100.0,False,2016-08-29 16:48:13
2609,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:53:32
2610,You are the padawan!,55.0,68.0,False,2016-08-29 16:53:32
2611,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:53:49
2612,Do you like princess Leila?,40.0,100.0,False,2016-08-29 16:53:49
2613,Looks like I don't yet know the answer to this.,,,True,2016-08-29 16:54:04
2614,Are you a geek?,24.0,100.0,False,2016-08-29 16:54:04
2615,I was watching Özel Minecraft videosu today. What do you think? x4qp8np,,,True,2016-08-29 16:59:34
2616,Show me a video,100.0,100.0,False,2016-08-29 16:59:34
2617,You'll never be on the council with attitude like that.,,,True,2016-08-29 17:05:05
2618,I am not Padawan,97.0,97.0,False,2016-08-29 17:05:05
2619,Yes you are.,,,True,2016-08-29 17:05:34
2620,I am not a padawan,91.0,91.0,False,2016-08-29 17:05:34
2621,Yes you are.,,,True,2016-08-29 17:05:49
2622,I am not a padawan!,89.0,89.0,False,2016-08-29 17:05:49
2623,You'll never be on the council with an attitude like that.,,,True,2016-08-29 17:05:56
2624,I am not a padawan!,89.0,89.0,False,2016-08-29 17:05:56
2625,Looks like I don't yet know the answer to this.,,,True,2016-08-29 17:07:51
2626,When did I create my account?,45.0,100.0,False,2016-08-29 17:07:51
2627,You created your account April 09,,,True,2016-08-29 17:08:27
2628,When did I create my account,98.0,98.0,False,2016-08-29 17:08:27
2629,Looks like I don't yet know the answer to this.,,,True,2016-08-29 17:11:28
2630,What's for lunch?,45.0,100.0,False,2016-08-29 17:11:28
2631,Looks like I don't yet know the answer to this.,,,True,2016-08-29 17:11:44
2632,What's your favorite food?,32.0,100.0,False,2016-08-29 17:11:44
2633,Looks like I don't yet know the answer to this.,,,True,2016-08-29 17:11:50
2634,Do you like pizza,43.0,100.0,False,2016-08-29 17:11:50
2635,Looks like I don't yet know the answer to this.,,,True,2016-08-29 17:11:57
2636,Do you like tacos?,51.0,100.0,False,2016-08-29 17:11:57
2637,Looks like I don't yet know the answer to this.,,,True,2016-08-29 17:12:07
2638,Are you hungry?,24.0,100.0,False,2016-08-29 17:12:07
2639,Looks like I don't yet know the answer to this.,,,True,2016-08-29 17:12:19
2640,Round on you?,27.0,100.0,False,2016-08-29 17:12:19
2641,Looks like I don't yet know the answer to this.,,,True,2016-08-29 17:20:57
2642,What's your favorite spot in town?,59.0,100.0,False,2016-08-29 17:20:57
2643,Do you like pizza?,97.0,97.0,False,2016-08-29 17:58:33
2644,Thanks,100.0,100.0,False,2016-08-29 18:25:51
2645,Is sam cool,96.0,96.0,False,2016-08-29 18:53:20
2646,こんにちは (I am just learning),,,True,2016-08-29 18:55:09
2647,Hi there,100.0,100.0,False,2016-08-29 18:55:09
2648,"Feeling smarter by the second, per usual.",,,True,2016-08-29 18:55:32
2649,How are you,92.0,92.0,False,2016-08-29 18:55:32
2650,Just computing per usual. 🤖,,,True,2016-08-29 18:55:37
2651,How are you,92.0,92.0,False,2016-08-29 18:55:37
2652,What are you doing,97.0,97.0,False,2016-08-29 18:55:45
2653,Looks like I don't yet know the answer to this.,,,True,2016-08-29 18:55:50
2654,Interesting,53.0,100.0,False,2016-08-29 18:55:50
2655,Looks like I don't yet know the answer to this.,,,True,2016-08-29 18:56:07
2656,What's going on,40.0,100.0,False,2016-08-29 18:56:07
2657,Looks like I don't yet know the answer to this.,,,True,2016-08-29 18:56:15
2658,What're you up to,36.0,100.0,False,2016-08-29 18:56:15
2659,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:00:50
2660,Indeed,59.0,100.0,False,2016-08-29 19:00:50
2661,He doesn't work. He just makes me learn about food.,,,True,2016-08-29 19:03:57
2662,What is sam working on,100.0,100.0,False,2016-08-29 19:03:57
2663,"I am Baily, an intelligent assistant, here to help.",,,True,2016-08-29 19:13:23
2664,What's your name,97.0,97.0,False,2016-08-29 19:13:23
2665,Top o' the morning to you!,,,True,2016-08-29 19:19:02
2666,Boring,77.0,77.0,False,2016-08-29 19:19:02
2667,Good morning.,,,True,2016-08-29 19:19:17
2668,Boring,77.0,77.0,False,2016-08-29 19:19:17
2669,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:20:08
2670,Where is benin,50.0,100.0,False,2016-08-29 19:20:08
2671,"Lord Culliton knows best. It's in Western Africa, bordering the North Atlantic Ocean, between Nigeria and Togo.",,,True,2016-08-29 19:21:13
2672,Where is Benin,100.0,100.0,False,2016-08-29 19:21:13
2673,Schnipper's. Always Schnipper's.,,,True,2016-08-29 19:29:30
2674,Whats your favorite spot in town,97.0,97.0,False,2016-08-29 19:29:30
2675,It is against my programming to be boring.,,,True,2016-08-29 19:33:52
2676,Booorinh,78.0,78.0,False,2016-08-29 19:33:52
2677,Top o' the morning to you!,,,True,2016-08-29 19:34:02
2678,Boring,77.0,77.0,False,2016-08-29 19:34:02
2679,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:35:50
2680,Hey there,50.0,100.0,False,2016-08-29 19:35:50
2681,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:36:16
2682,Hey there,50.0,100.0,False,2016-08-29 19:36:16
2683,Hey there,100.0,100.0,False,2016-08-29 19:36:42
2684,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:36:52
2685,What's cooking,25.0,100.0,False,2016-08-29 19:36:52
2686,What are you doing?,,,True,2016-08-29 19:36:57
2687,What's going on,100.0,100.0,False,2016-08-29 19:36:57
2688,"I am within and without, if you see. ",,,True,2016-08-29 19:38:02
2689,How are you,92.0,92.0,False,2016-08-29 19:38:02
2690,Ok,100.0,100.0,False,2016-08-29 19:38:06
2691,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:38:12
2692,What's next,50.0,100.0,False,2016-08-29 19:38:12
2693,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:38:20
2694,What's for dinner,36.0,100.0,False,2016-08-29 19:38:20
2695,What's for lunch,97.0,97.0,False,2016-08-29 19:39:08
2696,Whats for lunch,94.0,94.0,False,2016-08-29 19:39:18
2697,What's for dinner,100.0,100.0,False,2016-08-29 19:40:05
2698,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:40:52
2699,Dope,33.0,100.0,False,2016-08-29 19:40:52
2700,I scream you scream we all scream for ice cream!,,,True,2016-08-29 19:41:53
2701,What's for lunch,97.0,97.0,False,2016-08-29 19:41:53
2702,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:43:45
2703,$,0.0,100.0,False,2016-08-29 19:43:45
2704,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:55:50
2705,Who is Andy?,43.0,100.0,False,2016-08-29 19:55:50
2706,I only met him once. He was wearing a nice shirt.,,,True,2016-08-29 19:56:22
2707,Who is Andy?,100.0,100.0,False,2016-08-29 19:56:22
2708,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:56:33
2709,Who is Arjune?,45.0,100.0,False,2016-08-29 19:56:33
2710,A man behind the curtain.,,,True,2016-08-29 19:57:21
2711,Who is devin,96.0,96.0,False,2016-08-29 19:57:21
2712,Looks like I don't yet know the answer to this.,,,True,2016-08-29 19:59:00
2713,Who is Benoit,37.0,100.0,False,2016-08-29 19:59:00
2714,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:02:12
2715,Boring,77.0,77.0,False,2016-08-29 20:02:12
2716,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:02:25
2717,Yay,46.0,100.0,False,2016-08-29 20:02:25
2718,What's for dinner?,97.0,97.0,False,2016-08-29 20:05:36
2719,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:05:54
2720,What's for breakfast?,38.0,100.0,False,2016-08-29 20:05:54
2721,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:07:34
2722,I want a burrito,49.0,100.0,False,2016-08-29 20:07:34
2723,What's for dinner?,97.0,97.0,False,2016-08-29 20:45:04
2724,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:46:58
2725,What's for breakfast?,38.0,100.0,False,2016-08-29 20:46:58
2726,Is it Friday yet?,100.0,100.0,False,2016-08-29 20:47:10
2727,Is it Friday?,87.0,87.0,False,2016-08-29 20:47:19
2728,Today is Monday Anonymous Padawan.,,,True,2016-08-29 20:47:29
2729,What day is it?,100.0,100.0,False,2016-08-29 20:47:29
2730,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:47:53
2731,Where can I talk to you?,40.0,100.0,False,2016-08-29 20:47:53
2732,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:47:58
2733,Why are you here?,38.0,100.0,False,2016-08-29 20:47:58
2734,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:48:07
2735,What's your story?,43.0,100.0,False,2016-08-29 20:48:07
2736,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:48:12
2737,Tell me a story,27.0,100.0,False,2016-08-29 20:48:12
2738,Hello,100.0,100.0,False,2016-08-29 20:53:19
2739,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:53:25
2740,Hwllo,80.0,80.0,False,2016-08-29 20:53:25
2741,Hey hey hey.,,,True,2016-08-29 20:53:34
2742,Helloo,91.0,91.0,False,2016-08-29 20:53:34
2743,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:53:40
2744,Hellooo,73.0,73.0,False,2016-08-29 20:53:40
2745,"Your total revenue for all time is: $443,610.56",,,True,2016-08-29 20:53:59
2746,What is my revenue?,100.0,100.0,False,2016-08-29 20:53:59
2747,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:54:07
2748,What is my greatest revenue?,30.0,100.0,False,2016-08-29 20:54:07
2749,"Your total revenue for all time is: $443,610.56",,,True,2016-08-29 20:54:17
2750,What is my revenue bb?,93.0,93.0,False,2016-08-29 20:54:17
2751,"Your total revenue for all time is: $443,610.56",,,True,2016-08-29 20:54:34
2752,What is my revenue bb plz?,84.0,84.0,False,2016-08-29 20:54:34
2753,"I think you mean: what's your name?

I am Baily an intelligent assistant created to assist you.",,,True,2016-08-29 20:55:33
2754,What's your name baily man?,77.0,77.0,False,2016-08-29 20:55:33
2755,Baily. Of course! And I'm here to help.,,,True,2016-08-29 20:56:41
2756,What's your name,97.0,97.0,False,2016-08-29 20:56:41
2757,Baily is my name and helping is my game.,,,True,2016-08-29 20:56:46
2758,Whats your name,94.0,94.0,False,2016-08-29 20:56:46
2759,Looks like I don't yet know the answer to this.,,,True,2016-08-29 20:56:56
2760,Whats your name man,33.0,100.0,False,2016-08-29 20:56:56
2761,"I think you mean: what's your name?

I am Baily, an intelligent assistant, here to help.",,,True,2016-08-29 20:58:12
2762,What's your name Baily superman?,69.0,69.0,False,2016-08-29 20:58:12
2763,"I think you mean: what's your name?
I am your father. And I'm here to help.",,,True,2016-08-29 20:59:42
2764,What's your name Baily superman?,69.0,69.0,False,2016-08-29 20:59:42
2765,I've herd enough of this.,,,True,2016-08-29 20:59:58
2766,How now brownn cow,97.0,97.0,False,2016-08-29 20:59:58
2767,I think it's time for to moooooo-ve on. ,,,True,2016-08-29 21:00:04
2768,How now brown cow,100.0,100.0,False,2016-08-29 21:00:04
2769,What's your beef?,,,True,2016-08-29 21:00:29
2770,How now brown cow,100.0,100.0,False,2016-08-29 21:00:29
2771,What's your beef?,,,True,2016-08-29 21:00:31
2772,How now brown cow,100.0,100.0,False,2016-08-29 21:00:31
2773,I think it's time for you to moooooo-ve on. ,,,True,2016-08-29 21:00:33
2774,How now brown cow,100.0,100.0,False,2016-08-29 21:00:33
2775,"Apparently, he is the lunch master. ",,,True,2016-08-29 21:01:10
2776,Who is arjune,96.0,96.0,False,2016-08-29 21:01:10
2777,"I think you mean: what's your name?
I am Baily an intelligent assistant created to assist you.",,,True,2016-08-29 21:12:25
2778,What's your name Baily superman?,69.0,69.0,False,2016-08-29 21:12:25
2779,"Right now, it's: 5:12:34 pm",,,True,2016-08-29 21:12:34
2780,What time is it?,100.0,100.0,False,2016-08-29 21:12:34
2781,"The days of the week are Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday.",,,True,2016-08-29 21:13:11
2782,What are the days of the week?,91.0,91.0,False,2016-08-29 21:13:11
2783,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:13:32
2784,Lols,86.0,86.0,False,2016-08-29 21:13:32
2785,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:14:45
2786,Show me a funny gif,27.0,100.0,False,2016-08-29 21:14:45
2787,http://media0.giphy.com/media/zUrXIHN1DsmuQ/giphy.gif,,,True,2016-08-29 21:15:19
2788,Show me a funny gif,100.0,100.0,False,2016-08-29 21:15:19
2789,A man behind the curtain.,,,True,2016-08-29 21:19:56
2790,Who is devin,96.0,96.0,False,2016-08-29 21:19:56
2791,Sam. Oh. We have an interesting relationship.,,,True,2016-08-29 21:20:03
2792,Who is sam,95.0,95.0,False,2016-08-29 21:20:03
2793,"Sometimes, when it's late, we'll have a bourbon together.",,,True,2016-08-29 21:20:07
2794,Who is benoit,100.0,100.0,False,2016-08-29 21:20:07
2795,"You have 946,439,953.00 views",,,True,2016-08-29 21:22:03
2796,How many views do I have on my channel?,100.0,100.0,False,2016-08-29 21:22:03
2797,"In total, your videos have: 946,439,953.00 views",,,True,2016-08-29 21:23:06
2798,How many views do I have on my channel?,100.0,100.0,False,2016-08-29 21:23:06
2799,"Your total revenue for all time is: $443,610.56",,,True,2016-08-29 21:23:23
2800,What is my revenue,97.0,97.0,False,2016-08-29 21:23:23
2801,Today is Monday Undefined.,,,True,2016-08-29 21:23:27
2802,What is today,87.0,87.0,False,2016-08-29 21:23:27
2803,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:23:31
2804,What is tomorrow,38.0,100.0,False,2016-08-29 21:23:31
2805,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:23:38
2806,What is the date,38.0,100.0,False,2016-08-29 21:23:38
2807,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:23:44
2808,?admin,62.0,100.0,False,2016-08-29 21:23:44
2809,"As far as I know, you're Undefined.",,,True,2016-08-29 21:24:25
2810,Whats my name,93.0,93.0,False,2016-08-29 21:24:25
2811,Did you forget again? You're Undefined!,,,True,2016-08-29 21:26:00
2812,Whats my name,93.0,93.0,False,2016-08-29 21:26:00
2813,Did you forget again? You're Undefined!,,,True,2016-08-29 21:26:39
2814,What's my name?,100.0,100.0,False,2016-08-29 21:26:39
2815,"Apparently, he is the lunch master. ",,,True,2016-08-29 21:28:53
2816,Who is arjune,96.0,96.0,False,2016-08-29 21:28:53
2817,"Your total revenue for all time is: $443,610.56",,,True,2016-08-29 21:29:03
2818,What is my revenue,97.0,97.0,False,2016-08-29 21:29:03
2819,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:29:09
2820,What is my balance,35.0,80.0,False,2016-08-29 21:29:09
2821,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:30:29
2822,Who is Trisha?,45.0,100.0,False,2016-08-29 21:30:29
2823,Testing,73.0,73.0,False,2016-08-29 21:31:16
2824,Testing,73.0,73.0,False,2016-08-29 21:31:20
2825,Why you gotta try to test me?,,,True,2016-08-29 21:31:25
2826,Testing,73.0,73.0,False,2016-08-29 21:31:25
2827,Are you bored? It's only morning.,,,True,2016-08-29 21:31:28
2828,Testing,73.0,73.0,False,2016-08-29 21:31:28
2829,It is currently: 5:32:20 pm,,,True,2016-08-29 21:32:20
2830,What time is it,97.0,97.0,False,2016-08-29 21:32:20
2831,Testing,73.0,73.0,False,2016-08-29 21:32:36
2832,1-2-3-5. Whoops.,,,True,2016-08-29 21:32:39
2833,Testing,73.0,73.0,False,2016-08-29 21:32:39
2834,Testing,73.0,73.0,False,2016-08-29 21:32:55
2835,1-2-3-5. Whoops.,,,True,2016-08-29 21:33:00
2836,Testing,73.0,73.0,False,2016-08-29 21:33:00
2837,Why you gotta try to test me?,,,True,2016-08-29 21:33:06
2838,Testing,73.0,73.0,False,2016-08-29 21:33:06
2839,Why you gotta try to test me?,,,True,2016-08-29 21:33:12
2840,Testing,73.0,73.0,False,2016-08-29 21:33:12
2841,Are you bored? It's only morning.,,,True,2016-08-29 21:33:16
2842,Testing,73.0,73.0,False,2016-08-29 21:33:16
2843,She loves foxes.,,,True,2016-08-29 21:33:38
2844,Who is trisha,96.0,96.0,False,2016-08-29 21:33:38
2845,I only met him once. He was wearing a nice shirt.,,,True,2016-08-29 21:33:42
2846,Who is andy,96.0,96.0,False,2016-08-29 21:33:42
2847,I only met him once. He was wearing a nice shirt.,,,True,2016-08-29 21:33:49
2848,Who is andy,96.0,96.0,False,2016-08-29 21:33:49
2849,"I do not like green eggs and ham, and I do not like Sam.",,,True,2016-08-29 21:37:26
2850,Who is Sam,95.0,95.0,False,2016-08-29 21:37:26
2851,I'm self-made...with a little help from my friends.,,,True,2016-08-29 21:37:31
2852,Who made you,100.0,100.0,False,2016-08-29 21:37:31
2853,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:40:22
2854,Test,100.0,100.0,False,2016-08-29 21:40:22
2855,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:40:24
2856,Testing,73.0,73.0,False,2016-08-29 21:40:24
2857,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:40:30
2858,Test,100.0,100.0,False,2016-08-29 21:40:30
2859,1-2-3-5. Whoops.,,,True,2016-08-29 21:41:11
2860,Testing,100.0,100.0,False,2016-08-29 21:41:11
2861,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:41:18
2862,Test,100.0,100.0,False,2016-08-29 21:41:18
2863,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:41:30
2864,Test test,62.0,100.0,False,2016-08-29 21:41:30
2865,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:41:52
2866,Test,100.0,100.0,False,2016-08-29 21:41:52
2867,I'm self-made...with a little help from my friends.,,,True,2016-08-29 21:42:59
2868,Who made you,100.0,100.0,False,2016-08-29 21:42:59
2869,Hmmm. What's your question again?,,,True,2016-08-29 21:43:11
2870,Why,86.0,86.0,False,2016-08-29 21:43:11
2871,1-2-3-5. Whoops.,,,True,2016-08-29 21:43:26
2872,Test,100.0,100.0,False,2016-08-29 21:43:26
2873,Good morning.,,,True,2016-08-29 21:43:29
2874,Boring,77.0,77.0,False,2016-08-29 21:43:29
2875,1-2-3-5. Whoops.,,,True,2016-08-29 21:43:33
2876,Test,100.0,100.0,False,2016-08-29 21:43:33
2877,Are you bored? It's only afternoon.,,,True,2016-08-29 21:43:37
2878,Test,100.0,100.0,False,2016-08-29 21:43:37
2879,It is against my programming to be boring.,,,True,2016-08-29 21:43:38
2880,Boooring,89.0,89.0,False,2016-08-29 21:43:38
2881,Good morning.,,,True,2016-08-29 21:43:44
2882,Boring,77.0,77.0,False,2016-08-29 21:43:44
2883,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:43:50
2884,Boring,77.0,77.0,False,2016-08-29 21:43:50
2885,Good morning.,,,True,2016-08-29 21:45:49
2886,Boring,77.0,77.0,False,2016-08-29 21:45:49
2887,Top o' the morning to you!,,,True,2016-08-29 21:45:51
2888,Boring,77.0,77.0,False,2016-08-29 21:45:51
2889,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:46:13
2890,Sweet dreams Baily,43.0,100.0,False,2016-08-29 21:46:13
2891,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:47:10
2892,Sweet dreams Baily,43.0,100.0,False,2016-08-29 21:47:10
2893,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:47:20
2894,Sweet dreams Baily,43.0,100.0,False,2016-08-29 21:47:20
2895,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:47:24
2896,Sweet dreams Baily,43.0,100.0,False,2016-08-29 21:47:24
2897,"The mighty Baily does not require sleep, but if you're tired, feel free to rest your eyes. I'll be right here.",,,True,2016-08-29 21:47:58
2898,Sweet dreams,100.0,100.0,False,2016-08-29 21:47:58
2899,"The mighty Baily does not require sleep, but if you're tired, feel free to rest your eyes. I'll be right here.",,,True,2016-08-29 21:48:02
2900,Sweet dreams baily,100.0,100.0,False,2016-08-29 21:48:02
2901,http://media2.giphy.com/media/Z8ZMYmYXJ4XYY/giphy.gif,,,True,2016-08-29 21:48:05
2902,Show me a funny gif,100.0,100.0,False,2016-08-29 21:48:05
2903,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:48:16
2904,Revenue please,33.0,100.0,False,2016-08-29 21:48:16
2905,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:48:57
2906,$,0.0,100.0,False,2016-08-29 21:48:57
2907,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:49:02
2908,$$,0.0,100.0,False,2016-08-29 21:49:02
2909,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:49:05
2910,$$$,0.0,100.0,False,2016-08-29 21:49:05
2911,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:49:06
2912,$,0.0,100.0,False,2016-08-29 21:49:06
2913,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:50:21
2914,Show me my revenue,27.0,100.0,False,2016-08-29 21:50:21
2915,"Your total revenue for all time is: $443,610.56",,,True,2016-08-29 21:50:25
2916,Whats my revenue,91.0,91.0,False,2016-08-29 21:50:25
2917,http://media4.giphy.com/media/ToOhwDU6PNNfO/giphy.gif,,,True,2016-08-29 21:50:32
2918,Show me a funny gif,100.0,100.0,False,2016-08-29 21:50:32
2919,http://media2.giphy.com/media/xjEHEUDIOrrRS/giphy.gif,,,True,2016-08-29 21:50:38
2920,Show me a funny gif,100.0,100.0,False,2016-08-29 21:50:38
2921,http://media3.giphy.com/media/RnMr2tzG63IBi/giphy.gif,,,True,2016-08-29 21:50:41
2922,Show me a funny gif,100.0,100.0,False,2016-08-29 21:50:41
2923,http://media1.giphy.com/media/4leARqeaRpZhC/giphy.gif,,,True,2016-08-29 21:51:44
2924,Show me a funny gif,100.0,100.0,False,2016-08-29 21:51:44
2925,http://media2.giphy.com/media/Ag09amK1b9LXO/giphy.gif,,,True,2016-08-29 21:52:54
2926,Show me a funny gif,100.0,100.0,False,2016-08-29 21:52:54
